xy,trap,time,yfpmean,area,yfpmean5by5,yfpsd5by5,yfpmax5by5,num5by5
3,2,23,0.0031895778668993,345,0.00319634289473133,1.08247594127995e-05,0.00321782253757534,193
3,2,24,0.00317865329180225,345,0.00318322804212913,1.16247713907447e-05,0.00321171892881666,193
3,2,25,0.00318365117433653,345,0.00318765553034786,9.88202428676409e-06,0.00320561532005798,193
3,2,26,0.00318364731785269,367,0.00319303477501461,1.24237564432342e-05,0.00321782253757534,206
3,2,27,0.00319075710734679,367,0.00319483326555661,1.12371987994617e-05,0.00321660181582361,206
3,2,28,0.00318763877862131,367,0.0031944599380306,1.15407957972244e-05,0.00321782253757534,206
3,2,29,0.00318901084326052,367,0.00319475919263478,1.19196860545154e-05,0.00322087434195468,206
3,2,30,0.0031896865966447,360,0.00319276499059337,8.22782975752913e-06,0.003214770733196,205
3,2,31,0.00319002568602018,360,0.00319529873257075,1.31171249887378e-05,0.00322514686808576,205
3,2,32,0.00319790951400014,360,0.00320381401113164,9.56201916889343e-06,0.00322148470283055,205
3,2,33,0.00319384044149436,360,0.00319755855649653,1.01843551977603e-05,0.00321660181582361,205
3,2,34,0.0031984605342353,360,0.00320399860807947,1.17620267553324e-05,0.00323674372472725,205
3,2,35,0.00318286920475063,375,0.00318899867303553,1.45889139901134e-05,0.00321599145494774,214
3,2,36,0.00320215660842806,375,0.00320765746205388,1.21956360290308e-05,0.00323796444647898,214
3,2,37,0.00319251290658934,375,0.00319763499421369,1.05628893615746e-05,0.00322636758983749,214
3,2,38,0.00319715164924594,375,0.00320238953430749,9.95728568437382e-06,0.00322392614633402,214
3,2,39,0.00319786646032944,381,0.00320322658953925,1.23120724903111e-05,0.00322697795071336,220
3,2,40,0.00319274006977097,381,0.00319627402428959,1.19247294650764e-05,0.00322270542458228,220
3,2,41,0.00319422191704177,381,0.00320286869611658,9.62673891916477e-06,0.00322392614633402,220
3,2,42,0.00319442486330141,401,0.00319664327714018,1.18480134246423e-05,0.00321782253757534,233
3,2,43,0.00319621332721449,401,0.0032012511088168,1.161993976621e-05,0.00322758831158923,233
3,2,44,0.00320549811859303,401,0.00321181585307592,1.26893477686884e-05,0.0032489509422446,233
3,2,45,0.00319427265360668,401,0.00319873369765067,1.4675735048698e-05,0.00323491264209964,233
3,2,46,0.00320118217264378,418,0.00320784577461671,1.50281100915461e-05,0.00323735408560311,243
3,2,47,0.00319424625359982,418,0.00320116194625998,1.37927465908893e-05,0.0032318608377203,243
3,2,48,0.00318563111205049,418,0.0031876762362084,9.9545191666588e-06,0.00320683604180972,243
3,2,49,0.00319253052625737,418,0.00319642474209584,1.04045217122059e-05,0.00322331578545815,243
3,2,50,0.0031930415939764,418,0.00319743447490283,1.50757450146618e-05,0.00322575722896162,243
3,2,51,0.00319259834696465,401,0.00319411622684683,1.07936657511979e-05,0.00321599145494774,231
3,5,1,0.00317713857819623,421,0.00318409826074727,1.13718150012543e-05,0.00321660181582361,249
3,5,2,0.00318576481860338,421,0.00319303796401751,1.36813618920537e-05,0.00322697795071336,249
3,5,3,0.00318497038408079,381,0.00318679633286669,1.11405390888854e-05,0.00321660181582361,215
3,5,4,0.00317712059853813,381,0.00318250677340885,1.10765882842653e-05,0.00320683604180972,215
3,5,5,0.00318411265648345,401,0.00319206949993304,9.61784380911753e-06,0.00321599145494774,233
3,5,6,0.00317764374445742,401,0.00318042811052378,9.06069451879309e-06,0.00320988784618906,233
3,5,7,0.00319039130639107,401,0.00319927594958759,1.12892040603761e-05,0.00322331578545815,233
3,5,8,0.00319138066940681,401,0.00319404465916224,1.11244495341107e-05,0.0032318608377203,233
3,5,9,0.00319237003242256,401,0.00320184837181979,1.8815962609545e-05,0.00324589913786526,233
3,5,10,0.00318300913619665,401,0.00318519049710029,8.79672240914328e-06,0.00320988784618906,233
3,5,11,0.00318099235774148,401,0.00318696918823641,1.34731667558668e-05,0.0032129396505684,233
3,5,12,0.00318122067228358,401,0.00318484733283103,1.16807303452638e-05,0.00321232928969253,233
3,5,13,0.00318561426366415,416,0.00319400861888624,1.22217843108016e-05,0.00321660181582361,248
3,5,14,0.00318601774741623,416,0.00319390279018599,1.15022499561354e-05,0.00322636758983749,248
3,5,15,0.0031844852078315,420,0.0031916763246587,1.03862379995999e-05,0.00321355001144427,252
3,5,16,0.00318463053184957,420,0.00319070991993857,1.04855865534821e-05,0.00321660181582361,252
3,5,17,0.00318466686285408,420,0.0031904677132418,1.10634738343169e-05,0.00321355001144427,252
3,5,18,0.00318179671349732,420,0.0031849962639617,1.08939027261898e-05,0.00320988784618906,252
3,5,19,0.00318877226636438,420,0.00319627825189739,1.26371534604775e-05,0.00322270542458228,252
3,5,20,0.00318295930564183,420,0.0031867304639106,1.1434919602924e-05,0.00321416037232013,252
3,5,21,0.00319407659302371,420,0.00319814324346254,1.24557759697722e-05,0.00322758831158923,252
3,5,22,0.0031929140008792,420,0.00319851624177557,1.21784089339479e-05,0.00322514686808576,252
3,5,23,0.00318688305412955,420,0.00319375203605004,1.62763399601043e-05,0.00322392614633402,252
3,5,24,0.00318143340345216,420,0.00318644223794144,1.02029008289446e-05,0.00321049820706493,252
3,5,25,0.00318713560752017,412,0.00319100935918074,9.48978197921943e-06,0.00321355001144427,243
3,5,26,0.00319346884233652,412,0.00320054907361097,1.48217234573888e-05,0.00323613336385138,243
3,5,27,0.00319683916027972,412,0.00320466838157979,1.42133269428081e-05,0.00323674372472725,243
3,5,28,0.00319198738389994,412,0.00319881595013628,1.3034405597196e-05,0.00323247119859617,243
3,5,29,0.00319454289970303,412,0.00320127748782496,1.12814956227505e-05,0.00321965362020295,243
3,5,30,0.0031934318058756,412,0.00319894153879387,1.05981530409439e-05,0.00322148470283055,243
3,5,31,0.00319380217048475,412,0.00320080276269929,1.22158385736113e-05,0.00323918516823072,243
3,5,32,0.00319876505624726,412,0.00320295284051716,1.24789890721545e-05,0.00323491264209964,243
3,5,33,0.00319983911361378,412,0.00320335221244828,1.10591356824828e-05,0.00322697795071336,243
3,5,34,0.00319676508735789,412,0.00320199083140005,1.08970205566022e-05,0.00322758831158923,243
3,5,35,0.00319250589435274,412,0.00319828094245496,1.15562941503496e-05,0.00322392614633402,243
3,5,36,0.0031952465924604,412,0.00320228722063196,1.15951444887704e-05,0.00322941939421683,243
3,5,37,0.00318602451369274,412,0.00319180810304298,1.2952533824222e-05,0.00322331578545815,243
3,5,38,0.00319020963377606,412,0.00319509601409858,1.30222580070938e-05,0.00322453650720989,243
3,5,39,0.00319709841550612,412,0.00320562285537744,1.47443459928212e-05,0.00323735408560311,243
3,5,40,0.00319260857412937,413,0.00320028649592133,1.374818815478e-05,0.00323247119859617,245
3,5,41,0.00319153711738602,413,0.00319459892906579,1.29627598961775e-05,0.0032318608377203,245
3,5,42,0.00320413597081646,413,0.0032102515714457,1.15422879044098e-05,0.00323857480735485,245
3,5,43,0.00319689440110278,413,0.00320244393477235,1.24957670713483e-05,0.00322758831158923,245
3,5,44,0.00320225168481954,413,0.00320770798591811,1.06602105832922e-05,0.0032318608377203,245
3,5,45,0.00319656382927532,417,0.00320448039200366,1.24422137299838e-05,0.00323491264209964,249
3,5,46,0.00320669991816114,417,0.00321357207268075,1.22191896525818e-05,0.00324406805523766,249
3,5,47,0.00320165016990755,417,0.00321055703702887,1.40435256948738e-05,0.00325017166399634,249
3,5,48,0.00319403895514853,417,0.00320095794791281,1.62913476109622e-05,0.00324345769436179,249
3,5,49,0.00320099150709187,417,0.00320615704597593,1.07204005350726e-05,0.00323308155947204,249
3,5,50,0.00320005456047558,443,0.00320688577491812,1.39087246846473e-05,0.00323674372472725,270
3,5,51,0.00319736787038993,443,0.00320498009262791,1.39042604121277e-05,0.00324223697261006,270
3,6,1,0.00320618743377713,383,0.00321597719417961,1.29466883754856e-05,0.00324101625085832,214
3,6,2,0.00319965354450544,383,0.00320736369023045,1.04262510690644e-05,0.0032281986724651,214
3,6,3,0.00320327905623546,383,0.00321158772974989,1.14229498199699e-05,0.00323735408560311,214
3,6,4,0.00320455396145921,383,0.00321105437702191,1.13803967492935e-05,0.00323308155947204,214
3,6,5,0.00322100820700316,383,0.00322989285171867,1.27930089803228e-05,0.00325566491187915,214
3,6,6,0.00321136673624859,383,0.00321941689145202,1.33144536214454e-05,0.00325566491187915,214
3,6,7,0.00321953089348527,373,0.00322964161298232,1.28694140963686e-05,0.00325688563363088,206
3,6,8,0.0032121672904252,373,0.0032223291341394,1.24799281898635e-05,0.00324406805523766,206
3,6,9,0.00321327183088421,373,0.00322502538849396,1.19865985880464e-05,0.00324956130312047,206
3,6,10,0.0032052945942358,373,0.00321048339248056,1.38702953538652e-05,0.00324101625085832,206
3,6,11,0.00320603095454181,373,0.00321621367371322,1.37192476952315e-05,0.00324650949874113,206
3,6,12,0.0032081500570632,386,0.00321738901022426,1.38468115690142e-05,0.00324956130312047,214
3,6,13,0.00322724360000647,386,0.00323911101223645,1.21155225347552e-05,0.00326482032501717,214
3,6,14,0.00322119533485053,386,0.00322935664683707,1.49248355613989e-05,0.00325749599450675,214
