"cellid","date","filenames","xy","trap","time","yfpmean","area","yfpmean5by5","yfpsd5by5","yfpmax5by5","num5by5","strain","replabel","maxminusmean"
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,21,0.00319300406083406,355,0.00319698745501368,1.26170581478464e-05,0.00322209506370642,199,"yTY160a",2,2.51076086927398e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,22,0.00319867246509498,360,0.00320327859533224,1.22374721979077e-05,0.00322575722896162,204,"yTY160a",2,2.24786336293801e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,23,0.00320316539932012,360,0.00320651889351147,9.324228774307e-06,0.00323491264209964,204,"yTY160a",2,2.839374858817e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,24,0.00319994405025304,360,0.00320422405629681,1.05890251807059e-05,0.00323979552910658,204,"yTY160a",2,3.55714728097699e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,25,0.00319858769275111,360,0.00320265626659606,1.32770494026711e-05,0.00323430228122377,204,"yTY160a",2,3.16460146277103e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,26,0.00319858769275111,360,0.00320223140755501,1.52991149108818e-05,0.00324101625085832,204,"yTY160a",2,3.878484330331e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,27,0.0031955782745437,360,0.00320053197139083,1.2413315740609e-05,0.00322453650720989,204,"yTY160a",2,2.40045358190599e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,28,0.00319540872985596,360,0.00320057984283208,1.13499938084171e-05,0.00323125047684443,204,"yTY160a",2,3.067063401235e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,29,0.00320846367081202,360,0.00321796016796892,1.51567293629023e-05,0.00325139238574807,204,"yTY160a",2,3.34322177791497e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,30,0.00319901155447046,360,0.00320523234852803,1.1866438147321e-05,0.0032318608377203,204,"yTY160a",2,2.66284891922699e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,31,0.00320511516322914,360,0.00321261951030507,1.10247543895012e-05,0.00324834058136873,204,"yTY160a",2,3.572107106366e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,32,0.00320337733017979,360,0.00320688092128588,1.28513876461798e-05,0.00323125047684443,204,"yTY160a",2,2.43695555585499e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,33,0.00321566954137873,383,0.00322170387787234,1.31075757269405e-05,0.00325200274662394,220,"yTY160a",2,3.02988687516e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,34,0.00320387666805909,383,0.00320556815580848,1.01304832757816e-05,0.00323064011596857,220,"yTY160a",2,2.50719601600901e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,35,0.00320547029958877,383,0.0032114248458492,1.14297452825482e-05,0.00323613336385138,220,"yTY160a",2,2.47085180021798e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,36,0.00321180498491926,383,0.00321590267518398,1.08593638992938e-05,0.00323552300297551,220,"yTY160a",2,1.96203277915302e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,37,0.00320515157328284,383,0.00321257898277811,1.44893506872912e-05,0.00324162661173419,220,"yTY160a",2,2.90476289560799e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,38,0.00320327905623546,383,0.00320748246946462,1.1552563195615e-05,0.00323552300297551,220,"yTY160a",2,2.804053351089e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,39,0.00320519141407108,383,0.00321275376793802,1.31610632658981e-05,0.003247119859617,220,"yTY160a",2,3.436609167898e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,40,0.00319817943534048,383,0.00320505489779923,1.19431126613148e-05,0.00322697795071336,220,"yTY160a",2,2.19230529141298e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,41,0.00319853800243466,383,0.00320344299021342,1.07943866515622e-05,0.00322575722896162,220,"yTY160a",2,2.23142387482003e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,42,0.00320100813130567,383,0.00320868377064303,2.20922717346759e-05,0.00326115815976196,220,"yTY160a",2,5.24743891189301e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,43,0.00319881688795236,383,0.00320121794738412,1.33397181918982e-05,0.00322636758983749,220,"yTY160a",2,2.51496424533699e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,44,0.00320128206150144,402,0.00320667704023701,1.24876625109026e-05,0.0032318608377203,238,"yTY160a",2,2.51837974832897e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,45,0.00320674797979279,402,0.00321061104689072,1.466999232178e-05,0.00323918516823072,238,"yTY160a",2,2.85741213400001e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,46,0.00320500192256083,402,0.00320747974172503,1.33871567572564e-05,0.00323491264209964,238,"yTY160a",2,2.74329003746099e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,47,0.0032061406555382,402,0.00320984681352513,1.3686665981588e-05,0.00323857480735485,238,"yTY160a",2,2.872799382972e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,48,0.00321823243679099,408,0.00322393627680499,1.1969658529549e-05,0.00324773022049287,241,"yTY160a",2,2.37939436878798e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,49,0.00321194931012764,408,0.00321799475558181,1.21212617613984e-05,0.00325139238574807,241,"yTY160a",2,3.339763016626e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,50,0.00320626457647985,408,0.00320698293363877,1.48729701035274e-05,0.00323979552910658,241,"yTY160a",2,3.28125954678097e-05
"3_25_19 6 5","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,5,51,0.00321217370750848,408,0.00321441363409435,1.17754117642166e-05,0.00323857480735485,241,"yTY160a",2,2.41611732605001e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,1,0.00320567877341636,404,0.00321100386168176,1.10539616344889e-05,0.00323735408560311,239,"yTY160a",2,2.63502239213503e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,2,0.00321383706235122,404,0.00321892833782325,1.44216783994639e-05,0.0032489509422446,239,"yTY160a",2,3.002260442135e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,3,0.00320458344758714,404,0.00321220415294392,1.52172629510388e-05,0.00324467841611353,239,"yTY160a",2,3.247426316961e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,4,0.00320556546384782,404,0.0032086824473045,1.08742112186332e-05,0.00324284733348592,239,"yTY160a",2,3.41648861814201e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,5,0.00319977721106563,423,0.0032047273048229,9.9123997847153e-06,0.00322636758983749,255,"yTY160a",2,2.16402850145899e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,6,0.00320948093893847,423,0.0032168746830387,1.11290191579755e-05,0.00325505455100328,255,"yTY160a",2,3.81798679645801e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,7,0.00321691204652882,423,0.00322177671862214,9.32946819280587e-06,0.00324345769436179,255,"yTY160a",2,2.16809757396497e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,8,0.00320634255854837,423,0.00321284390768591,7.95423560148999e-06,0.00323613336385138,255,"yTY160a",2,2.32894561654701e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,9,0.00320316810482045,423,0.00320873893159919,1.05567989389682e-05,0.00323674372472725,255,"yTY160a",2,2.80047931280596e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,10,0.00320172517130776,423,0.00321095059218469,1.67072989985394e-05,0.00325505455100328,255,"yTY160a",2,4.41039588185903e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,11,0.00320529643175167,423,0.0032102085848454,1.38038570995208e-05,0.00324101625085832,255,"yTY160a",2,3.080766601292e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,12,0.00320637863188619,423,0.00320857138155483,8.9067484862617e-06,0.00323613336385138,255,"yTY160a",2,2.75619822965498e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,13,0.00320987774565446,423,0.00321607044282579,9.79941279072734e-06,0.00324834058136873,255,"yTY160a",2,3.22701385429397e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,14,0.00320820054372158,433,0.00321570815537139,1.05085621129932e-05,0.00323979552910658,265,"yTY160a",2,2.40873737351898e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,15,0.00320788338160364,433,0.00321182027175454,1.11693345690746e-05,0.00323918516823072,265,"yTY160a",2,2.736489647618e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,16,0.00320520512371877,433,0.00320858420748815,1.22818458502611e-05,0.00324345769436179,265,"yTY160a",2,3.48734868736399e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,17,0.003203830754541,433,0.00320975656101953,1.6133188775167e-05,0.00323674372472725,265,"yTY160a",2,2.69871637077197e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,18,0.00320915203007542,433,0.0032139323507099,1.53516825680838e-05,0.00325383382925155,265,"yTY160a",2,3.99014785416501e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,19,0.00320235066465726,433,0.00320838382486098,1.2564725743661e-05,0.0032318608377203,265,"yTY160a",2,2.347701285932e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,20,0.00320051817242024,433,0.00320344796313651,1.18496095011304e-05,0.00323552300297551,265,"yTY160a",2,3.20750398390001e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,21,0.00320605088936662,433,0.00321164983135902,1.17374367044376e-05,0.00323796444647898,265,"yTY160a",2,2.63146151199601e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,22,0.0032111959637244,433,0.00321558377994763,1.23972152161462e-05,0.003247119859617,265,"yTY160a",2,3.153607966937e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,23,0.00321133692466571,433,0.00321641755593655,1.09216881252224e-05,0.00325200274662394,265,"yTY160a",2,3.55851906873902e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,24,0.00320235066465726,433,0.00320769285028452,1.20029681684254e-05,0.00324345769436179,265,"yTY160a",2,3.57648440772696e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,25,0.00320358407289371,433,0.00320775964449358,1.29649291003249e-05,0.00323918516823072,265,"yTY160a",2,3.14255237371399e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,26,0.00334144387349389,433,0.00334538105088596,4.47511210340338e-05,0.00343266956588083,265,"yTY160a",2,8.72885149948701e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,27,0.00320774242066233,433,0.00321672158475019,2.40980080653165e-05,0.00327641718165866,265,"yTY160a",2,5.96955969084699e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,28,0.00320379551430568,433,0.00321123064011597,1.5953033569452e-05,0.00324162661173419,265,"yTY160a",2,3.03959716182198e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,29,0.00321172456725431,433,0.00321897876836661,1.66280292866573e-05,0.00326115815976196,265,"yTY160a",2,4.217939139535e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,30,0.00321221793054889,433,0.00321799297797087,1.11929757231549e-05,0.00324345769436179,265,"yTY160a",2,2.54647163909199e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,31,0.0032128874950201,433,0.00322142481836726,1.34092965046599e-05,0.00324650949874113,265,"yTY160a",2,2.508468037387e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,32,0.00320589950184192,436,0.00321259119827732,1.05731892854461e-05,0.00323064011596857,268,"yTY160a",2,1.80489176912504e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,33,0.00320988924609932,436,0.00321646744533228,1.32866073351795e-05,0.00325078202487221,268,"yTY160a",2,3.43145795399301e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,34,0.00320733440986432,436,0.0032143835639837,1.40187643555334e-05,0.00324773022049287,268,"yTY160a",2,3.334665650917e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,35,0.00320337966336357,436,0.00321035700417573,1.88245101079287e-05,0.00326359960326543,268,"yTY160a",2,5.32425990896999e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,36,0.00321013423039582,436,0.0032172964429398,2.7407270872889e-05,0.00329594872968643,268,"yTY160a",2,7.86522867466301e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,37,0.00320215474188104,436,0.00321117461445348,1.770262758129e-05,0.00325444419012741,268,"yTY160a",2,4.32695756739298e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,38,0.00320530810959495,451,0.00321053137885166,1.34253252971895e-05,0.00324040588998245,276,"yTY160a",2,2.98745111307901e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,39,0.00320351492076896,451,0.00320965564368194,1.46028611095375e-05,0.00324162661173419,276,"yTY160a",2,3.197096805225e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,40,0.00320141722818005,451,0.00320782013814944,1.32053309858471e-05,0.003247119859617,276,"yTY160a",2,3.92997214675602e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,41,0.00320808247721254,451,0.00321713919876866,1.64769507270669e-05,0.00324773022049287,276,"yTY160a",2,3.05910217242101e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,42,0.00320666145965231,451,0.00321362077792263,1.78809805246282e-05,0.00325505455100328,276,"yTY160a",2,4.14337730806503e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,43,0.00320598339017401,461,0.00321127929825572,1.29554617198405e-05,0.00324834058136873,286,"yTY160a",2,3.70612831130097e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,44,0.0032042952988145,461,0.00320960187291155,1.12036988934545e-05,0.00323430228122377,286,"yTY160a",2,2.47004083122199e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,45,0.00320022401965335,461,0.0032077153029316,1.27094031388745e-05,0.00324162661173419,286,"yTY160a",2,3.391130880259e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,46,0.00319876762710789,461,0.00320548086993498,2.49571160609647e-05,0.00326176852063783,286,"yTY160a",2,5.628765070285e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,47,0.00320019091982277,461,0.00320443301262711,2.85498403296378e-05,0.00327519645990692,286,"yTY160a",2,7.07634472798101e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,48,0.00321187893885599,473,0.00321491496230708,1.53961540865714e-05,0.00324345769436179,292,"yTY160a",2,2.85427320547097e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,49,0.00322026656188589,473,0.00322550221517102,1.19030200160312e-05,0.00325078202487221,292,"yTY160a",2,2.52798097011898e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,50,0.00321678247231962,473,0.00322485004875571,1.61150995535231e-05,0.0032623788815137,292,"yTY160a",2,3.752883275799e-05
"3_25_19 6 8","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,8,51,0.00321487912709361,473,0.00322083462669221,1.35277583798025e-05,0.00325200274662394,292,"yTY160a",2,3.11681199317302e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,1,0.00320219509965446,333,0.00320791744205718,9.9410159331327e-06,0.00324162661173419,184,"yTY160a",2,3.37091696770097e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,2,0.00320581510785218,333,0.00321311546103808,1.36805423817249e-05,0.00324162661173419,184,"yTY160a",2,2.85111506961098e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,3,0.00320338649475751,333,0.00321258471245037,9.6239079323794e-06,0.00323613336385138,184,"yTY160a",2,2.35486514010099e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,4,0.00320700650295522,333,0.00321484371112681,1.53687173307105e-05,0.00324101625085832,184,"yTY160a",2,2.617253973151e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,5,0.00320164522499152,333,0.00320987126029569,1.46286956274753e-05,0.00323613336385138,184,"yTY160a",2,2.62621035556901e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,6,0.00320581510785218,333,0.00320966559521796,1.27287742527672e-05,0.00323857480735485,184,"yTY160a",2,2.89092121368902e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,7,0.00321035157382147,333,0.0032167875778293,1.38653914089815e-05,0.00324406805523766,184,"yTY160a",2,2.728047740836e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,8,0.00320957258471563,333,0.00321563651682971,1.04720016329542e-05,0.00323796444647898,184,"yTY160a",2,2.23279296492698e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,9,0.00320366143208898,333,0.00321255817502098,1.03710448482239e-05,0.00323064011596857,184,"yTY160a",2,1.80819409475903e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,10,0.00320599839940649,333,0.00320891591283781,9.89339414296177e-06,0.00324284733348592,184,"yTY160a",2,3.39314206481102e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,11,0.00320870194983263,333,0.00321508918234863,9.89210633424595e-06,0.00323491264209964,184,"yTY160a",2,1.98234597510098e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,12,0.0032076938462839,333,0.00321758701788955,1.55422034148816e-05,0.00324650949874113,184,"yTY160a",2,2.89224808515797e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,13,0.0032029740887603,333,0.00321038210581137,1.13471218028692e-05,0.00324650949874113,184,"yTY160a",2,3.61273929297599e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,14,0.00320201180810015,333,0.00320532672551342,1.00444508093211e-05,0.00323125047684444,184,"yTY160a",2,2.59237513310201e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,15,0.0032079229607268,333,0.00321453189633153,1.04352979755502e-05,0.00323796444647898,184,"yTY160a",2,2.343255014745e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,16,0.00320581510785218,333,0.0032127041308826,9.76469031939947e-06,0.00323369192034791,184,"yTY160a",2,2.09877894653101e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,17,0.00320650245118086,333,0.00321346376479876,9.07022513637037e-06,0.00323491264209964,184,"yTY160a",2,2.14488773008798e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,18,0.00320521941030066,333,0.00321393812134903,9.63488281180115e-06,0.00323491264209964,184,"yTY160a",2,2.09745207506097e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,19,0.00320444042119482,333,0.00321050484142227,1.10144377249953e-05,0.00323918516823072,184,"yTY160a",2,2.86803268084502e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,20,0.00319985813233695,333,0.00320629534168599,9.85960846219179e-06,0.00322575722896162,184,"yTY160a",2,1.94618872756303e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,21,0.00320210345387731,333,0.00321204401232663,2.25999689305992e-05,0.00327031357289998,184,"yTY160a",2,5.826956057335e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,22,0.00319303052193873,333,0.00319562066071565,9.88832022340799e-06,0.00322148470283055,184,"yTY160a",2,2.58640421149001e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,23,0.00320925182449558,333,0.00321325809972103,1.00020074166915e-05,0.00324040588998245,184,"yTY160a",2,2.714779026142e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,24,0.00320375307786614,333,0.0032100935112668,8.54137175765934e-06,0.00323552300297551,184,"yTY160a",2,2.54294917087102e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,25,0.00320870194983263,333,0.00322004836446506,1.20069606711596e-05,0.00324589913786526,184,"yTY160a",2,2.58507734002002e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,26,0.00321044321959862,333,0.00321635966178046,1.41449897919881e-05,0.00324650949874113,184,"yTY160a",2,3.01498369606698e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,27,0.0032044862440834,333,0.00321083987646827,1.07360259648277e-05,0.00323430228122377,184,"yTY160a",2,2.34624047555001e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,28,0.00319964833277442,344,0.00320783741512169,1.60269187610246e-05,0.00323552300297551,192,"yTY160a",2,2.76855878538203e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,29,0.00320701169799201,344,0.00321574985376771,1.1698745549002e-05,0.00324467841611353,192,"yTY160a",2,2.89285623458198e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,30,0.00319924911417828,344,0.00320916304264897,1.82841368243115e-05,0.00325322346837568,192,"yTY160a",2,4.40604257267098e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,31,0.00319654329924893,344,0.00320201991302358,1.07549215987083e-05,0.00322453650720989,192,"yTY160a",2,2.25165941863102e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,32,0.0031951102356874,355,0.00320275061122351,1.00058030998792e-05,0.00322087434195468,199,"yTY160a",2,1.81237307311701e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,33,0.00321071312286628,355,0.00321932850335449,1.34898371886409e-05,0.00324528877698939,199,"yTY160a",2,2.59602736349001e-05
"3_25_19 6 9","3_25_19","./FlData/3_25_19_yTY160a_yTY159b_manualroimeasurements.csv",6,9,34,0.00320284720453643,355,0.00321143675192933,1.04436845928563e-05,0.00323552300297551,199,"yTY160a",2,2.40862510461804e-05
